"ENSEMBL ID","Biotype","Gene symbol","Description","Expression Low","Expression Disease","Log2 FC","Adjusted P","Counts difference"
"ENSG00000182931","protein_coding","WFDC10B","WFDC10B",5.87287170671822,5.97417754994697,1.25205318749397,0.00720103144106767,0.101305843228748
"ENSG00000186487","protein_coding","MYT1L","MYT1L",5.91897666779811,5.86452257421804,-1.00965817427142,0.00733737399802148,-0.0544540935800688
"ENSG00000172461","protein_coding","FUT9","FUT9",7.06472072655104,6.58577901901122,-1.10134955469885,0.00766119183073107,-0.478941707539818
"ENSG00000143452","protein_coding","HORMAD1","HORMAD1",6.05693397970621,6.11077452956833,1.10594597284252,0.00768112741012933,0.0538405498621142
"ENSG00000171102","protein_coding","OBP2B","OBP2B",7.3478567086337,6.68187600676683,-1.4100874851833,0.00779322811783848,-0.665980701866877
"ENSG00000158477","protein_coding","CD1A","CD1A",6.72175453439357,6.53314631365014,-1.1994818642753,0.00784423201976973,-0.188608220743429
"ENSG00000197446","protein_coding","CYP2F1","CYP2F1",5.8271744168021,5.75803370371884,-1.18687071450994,0.00814212275935665,-0.0691407130832626
"ENSG00000119283","protein_coding","TRIM67","TRIM67",6.3672243851124,6.2683635681772,-2.61370168970083,0.00835144947237701,-0.0988608169351979
"ENSG00000167011","protein_coding","NAT16","NAT16",5.85587427575893,5.75798885140041,-2.12533188937727,0.00838481694750347,-0.097885424358517
"ENSG00000144119","protein_coding","C1QL2","C1QL2",5.90404928375357,5.76977050821004,-1.23907868516878,0.00878066694661797,-0.134278775543535
"ENSG00000255639","protein_coding","RP11-234B24.6","RP11-234B24.6",5.8736590746278,5.81681509049453,-1.18841173099323,0.00889997026399256,-0.0568439841332644
"ENSG00000197632","protein_coding","SERPINB2","SERPINB2",6.2886784318741,6.09900574985452,-1.0974635004108,0.00926025219196195,-0.189672682019576
"ENSG00000147655","protein_coding","RSPO2","RSPO2",5.7785089418871,5.71398887449308,-1.29626153619024,0.00957817742339327,-0.0645200673940236
"ENSG00000104371","protein_coding","DKK4","DKK4",5.93997249590237,5.84012153236829,-1.50290958047412,0.00971806806676997,-0.0998509635340747
"ENSG00000163833","protein_coding","FBXO40","FBXO40",5.76435334512145,5.67894806741353,-2.4215482392857,0.00971806806676997,-0.0854052777079248
"ENSG00000181781","protein_coding","ODF3L2","ODF3L2",6.07224133324403,5.93653261774434,-1.24481468484154,0.00971806806676997,-0.135708715499686
"ENSG00000263639","protein_coding","MSMB","MSMB",7.91288491740182,9.2065222826823,1.36738700410098,0.00971806806676997,1.29363736528049
"ENSG00000100170","protein_coding","SLC5A1","SLC5A1",8.27415586382525,7.77813474423638,-1.00511049449988,0.00972443799241452,-0.496021119588869
"ENSG00000181418","protein_coding","DDN","DDN",6.18002704576777,6.04411291098493,-1.12242449950998,0.00978243623531535,-0.135914134782838
"ENSG00000188257","protein_coding","PLA2G2A","PLA2G2A",8.04718376058361,7.73820972742962,-1.41284774581541,0.00994020404223204,-0.308974033153996
"ENSG00000007038","protein_coding","PRSS21","PRSS21",7.29325960041619,6.84903672559205,-1.01716836105114,0.010076517754547,-0.444222874824137
"ENSG00000145888","protein_coding","GLRA1","GLRA1",5.72596175823091,5.64710226365458,-1.47430123868676,0.010251926725552,-0.0788594945763297
"ENSG00000123560","protein_coding","PLP1","PLP1",6.99700759366509,6.84759484333806,-2.96022931982308,0.0109368735900456,-0.149412750327029
"ENSG00000077279","protein_coding","DCX","DCX",6.71762976261056,7.42932474018967,1.25402315116749,0.0111811385381514,0.71169497757911
"ENSG00000122133","protein_coding","PAEP","PAEP",6.18493121312087,6.07127426190915,-1.83780843749629,0.0112763089989398,-0.113656951211714
"ENSG00000180209","protein_coding","MYLPF","MYLPF",6.33839580490408,6.20742138783679,-1.37103810011713,0.0118801515596645,-0.130974417067291
"ENSG00000177551","protein_coding","NHLH2","NHLH2",6.17734901612862,6.4279278172878,1.13386351689532,0.0124758117723123,0.250578801159182
"ENSG00000197838","protein_coding","CYP2A13","CYP2A13",5.93143513196106,5.84540593524801,-1.95480440233837,0.0144360340937293,-0.0860291967130511
"ENSG00000186897","protein_coding","C1QL4","C1QL4",6.10521868874559,6.00638418367075,-1.36541115939989,0.0147146245571886,-0.0988345050748443
"ENSG00000134595","protein_coding","SOX3","SOX3",5.83085156914805,6.22744572295196,1.88531599661564,0.0148000349631474,0.396594153803914
"ENSG00000034971","protein_coding","MYOC","MYOC",6.04127972588735,5.92152383437169,-4.47681198283334,0.0152512070915089,-0.119755891515654
"ENSG00000169306","protein_coding","IL1RAPL1","IL1RAPL1",5.9915353470136,6.14900897481557,1.0847265755589,0.0153658077188191,0.157473627801965
"ENSG00000134398","protein_coding","ERN2","ERN2",5.88457054789025,5.88537864276945,-1.03674100650596,0.0166998258593018,0.000808094879204191
"ENSG00000141316","protein_coding","SPACA3","SPACA3",5.75590235681402,5.7029063965875,-1.1046618113066,0.0175272531405105,-0.0529959602265242
"ENSG00000172782","protein_coding","FADS6","FADS6",5.88534124063117,5.78438602544496,-1.64108809153875,0.0178713008786847,-0.100955215186202
"ENSG00000074317","protein_coding","SNCB","SNCB",5.88787243362359,5.8458482660929,-1.00003137570822,0.0181092500000961,-0.0420241675306929
"ENSG00000179593","protein_coding","ALOX15B","ALOX15B",9.14587317408605,8.66051009796283,-1.27497421749811,0.0181360429808581,-0.485363076123217
"ENSG00000181617","protein_coding","FDCSP","FDCSP",7.28053580960769,6.90218641498374,-1.36754837024247,0.0187745119365588,-0.378349394623949
"ENSG00000150625","protein_coding","GPM6A","GPM6A",7.00304761160085,6.93061672095066,-1.6697972688711,0.0188913908054753,-0.0724308906501951
"ENSG00000091513","protein_coding","TF","TF",8.16411516878957,8.07011831933212,-1.2975215698755,0.0194596511433913,-0.093996849457449
"ENSG00000127324","protein_coding","TSPAN8","TSPAN8",6.85406082497364,7.59056862415281,1.755856626077,0.0202131727294479,0.73650779917917
"ENSG00000181355","protein_coding","OFCC1","OFCC1",5.78135017832551,5.81652716187436,1.56558836494075,0.0202131727294479,0.0351769835488529
"ENSG00000186439","protein_coding","TRDN","TRDN",6.27023536924737,6.10194386836196,-2.05820345700549,0.0207860099602185,-0.168291500885402
"ENSG00000153002","protein_coding","CPB1","CPB1",10.3407227678924,12.8595466825898,1.48856265109612,0.021212412439725,2.51882391469745
"ENSG00000156885","protein_coding","COX6A2","COX6A2",5.86472235450417,5.73746915301035,-1.43265830607836,0.021222848519546,-0.12725320149382
"ENSG00000161609","protein_coding","CCDC155","CCDC155",6.03507928603716,6.13611640546777,1.0054620262435,0.021488471619165,0.101037119430617
"ENSG00000164690","protein_coding","SHH","SHH",6.10674460913839,5.99263551026637,-1.9569509128704,0.021708766727903,-0.114109098872015
"ENSG00000134588","protein_coding","USP26","USP26",5.82507954666776,5.72796355072661,-1.96735351513495,0.0218663045999725,-0.0971159959411523
"ENSG00000101958","protein_coding","GLRA2","GLRA2",5.75358699657381,5.71670681361786,-2.14112674776454,0.0233323850416024,-0.0368801829559517
"ENSG00000123999","protein_coding","INHA","INHA",7.02724154201231,7.31942579282608,1.65361684181317,0.0248630781884023,0.292184250813772
"ENSG00000065609","protein_coding","SNAP91","SNAP91",6.25427517526048,6.16426260758197,-1.05084950610139,0.0250531724689983,-0.0900125676785102
"ENSG00000149742","protein_coding","SLC22A9","SLC22A9",5.74685432516967,5.68068155792357,-1.00374380620587,0.0251078308870051,-0.0661727672460968
"ENSG00000204952","protein_coding","FBXO47","FBXO47",5.70029121199942,5.76840219421983,1.22667885211061,0.0272226645832484,0.0681109822204089
"ENSG00000047617","protein_coding","ANO2","ANO2",7.63474228898144,7.41664064294622,-1.22907245132442,0.0277026654297206,-0.218101646035215
"ENSG00000120729","protein_coding","MYOT","MYOT",6.08257628793604,5.96649379266152,-1.39798870311813,0.0284226552751902,-0.116082495274521
"ENSG00000170454","protein_coding","KRT75","KRT75",6.18196496090838,6.57952622897649,1.06081028212773,0.0312304264075967,0.397561268068111
"ENSG00000179088","protein_coding","C12orf42","C12orf42",6.10113530438849,5.96829237789674,-1.0691751893707,0.031369594591868,-0.132842926491744
"ENSG00000183709","protein_coding","IFNL2","IFNL2",5.78399657485022,5.90620726280516,1.07670170743959,0.0323487001136222,0.122210687954942
"ENSG00000183091","protein_coding","NEB","NEB",7.59591692247748,7.42548317856434,-1.59731139657314,0.0333131548794602,-0.17043374391314
"ENSG00000111218","protein_coding","PRMT8","PRMT8",6.16501474154815,6.05796797736627,-1.51480491705729,0.0347997616126817,-0.107046764181878
"ENSG00000162897","protein_coding","FCAMR","FCAMR",5.98683225892194,5.87316459463109,-2.05222180788509,0.0352615022906578,-0.113667664290844
"ENSG00000115592","protein_coding","PRKAG3","PRKAG3",5.83647074550052,5.74914140537337,-1.71226469776464,0.0365125196184938,-0.0873293401271518
"ENSG00000126838","protein_coding","PZP","PZP",6.30374038331166,6.20810079110042,-3.95327389215408,0.0368781737708942,-0.0956395922112394
"ENSG00000156076","protein_coding","WIF1","WIF1",6.53435674345048,6.39714998824703,-1.45905567314061,0.0389082049386338,-0.137206755203445
"ENSG00000244067","protein_coding","GSTA2","GSTA2",5.90707631238219,5.97842255383919,4.14006669148067,0.0396407428053344,0.0713462414569959
"ENSG00000140835","protein_coding","CHST4","CHST4",6.10618395849056,6.01618900383095,-1.9056883293556,0.039814640971583,-0.0899949546596188
"ENSG00000179256","protein_coding","SMCO3","SMCO3",5.99826745136905,5.9238358449235,-1.10201240019364,0.0400645682194369,-0.0744316064455468
"ENSG00000163618","protein_coding","CADPS","CADPS",6.89090106159471,6.7816894397856,-1.87538220360296,0.040166732815102,-0.109211621809119
"ENSG00000261787","protein_coding","TCF24","TCF24",6.00569629228079,5.89855135753623,-1.55470899135379,0.0414028603642989,-0.107144934744558
"ENSG00000177459","protein_coding","ERICH5","ERICH5",6.14159633768597,6.09239315964823,-1.39728408574095,0.0442890682792928,-0.0492031780377369
"ENSG00000183607","protein_coding","GKN2","GKN2",5.67184483187499,5.88370939086447,2.66497126018699,0.0476470817822982,0.21186455898948
